well_id,final_delta_z_from_ps,mean_abs_dz_step,std_dz_step,mean_abs_dxdy_step,curvature_proxy,azimuth_change_proxy,vertical_shape,curvature_shape,trajectory_shape
404c4384,27.469999999999345,0.030175824175823217,0.009987457416173769,0.9995053144709083,0.004794546331525136,0.049659737100154366,flat,smooth,flat_smooth
4121c517,145.70000000000073,0.039459967759269424,0.022860530627525893,0.9989873103890404,0.0057193444484211625,0.09478553854473937,upward,curved,upward_curved
41fb0192,-119.97999999999956,0.040356662180350104,0.011399716917102457,0.9991384410312946,0.005543545516569998,0.10017924482993945,flat,curved,flat_curved
42669188,183.27000000000044,0.04503153468815713,0.02970367944547488,0.9986579563345269,0.005762743704754645,0.16461912196797002,upward,curved,upward_curved
42c538a1,36.05000000000109,0.028584502745576792,0.03005383394111261,0.9995053965934666,0.005588257467935122,0.16296028156059172,flat,curved,flat_curved
43b06c70,245.60000000000036,0.050691434468524324,0.025081842072716264,0.9984146803858365,0.005905666734679293,0.17052251106534988,upward,curved,upward_curved
43c7f85a,-210.15999999999985,0.03515810607328081,0.015306120607492812,0.9992815188970537,0.005017294472346375,0.16296028140904828,downward,smooth,downward_smooth
43e16325,-114.29999999999927,0.030731379403065084,0.016471562006694106,0.9994090471818495,0.005084531299812586,0.1286717851458946,flat,smooth,flat_smooth
44441e54,-112.76000000000022,0.026216712580348692,0.018765351083666174,0.999505875317379,0.004987745559431208,0.15091742840476874,flat,smooth,flat_smooth
445af6c2,-176.64000000000124,0.030286423841059652,0.01433735823383842,0.9994865257967497,0.005177894353552897,0.1913143417597678,downward,smooth,downward_smooth
4463446c,-148.29999999999927,0.04625806451612894,0.025837772668772473,0.9986456823947027,0.005656591988490806,0.21312883635956992,downward,curved,downward_curved
44a94013,220.70000000000073,0.04572011423908699,0.02566198019761927,0.9986731429676584,0.005523447011464356,0.17747458258668214,upward,curved,upward_curved
45fb3e21,142.63999999999942,0.039089912280701355,0.01596647485484954,0.9991250141448844,0.005812485230528832,0.10788923126927696,upward,curved,upward_curved
460f859e,-35.969999999999345,0.02764017991004452,0.02899268128835157,0.9995380591166472,0.00553867968943716,0.14850488823725705,flat,curved,flat_curved
4630ab92,101.84000000000015,0.031192170818504346,0.025683254132889105,0.9992309535287821,0.005441061038454189,0.2374614568566089,flat,smooth,flat_smooth
463c38f2,189.89000000000124,0.04377214622112588,0.021381096712949684,0.9988800864275903,0.005426950919894357,0.2275582296559615,upward,smooth,upward_smooth
4654e7de,-173.39000000000124,0.033402829486224965,0.023990701374091733,0.9992077110643239,0.00533391961919373,0.14814977730784162,downward,smooth,downward_smooth
466fc788,148.0,0.02758392511297609,0.02410723337863095,0.9994410792914988,0.0055292673126963445,0.25282239906804094,upward,curved,upward_curved
46a301e9,-250.32999999999993,0.032346504559270205,0.018986721967997947,0.9993745061405267,0.005482056403653489,0.09849879558667918,downward,smooth,downward_smooth
46a7190b,-62.38000000000102,0.023265306122448322,0.02295648339731002,0.9996416572906591,0.0051731349233020705,0.1633573970576836,flat,smooth,flat_smooth
46d24a09,207.39999999999964,0.04914118705036052,0.0360944021223643,0.9982753330228908,0.005845768828658919,0.2186689460783775,upward,curved,upward_curved
46d41ff6,-266.2000000000007,0.0342430379746836,0.02005630897155273,0.9992464538530492,0.005615341571101953,0.21061167094860478,downward,curved,downward_curved
46dfcfca,-83.19999999999891,0.02441608876560244,0.0221618742541978,0.9995035689483335,0.005522488321971333,0.2620913089952386,flat,curved,flat_curved
47222616,105.20000000000073,0.025089670828603958,0.016803422456223068,0.9995906172935928,0.005643531803689301,0.21079895015722938,flat,curved,flat_curved
47ee27ab,222.47999999999956,0.0356660412757975,0.019900376477711413,0.9992136205094397,0.004911112924929724,0.12062366922212542,upward,smooth,upward_smooth
481de5fc,203.38999999999942,0.03558561586288026,0.023442878806867132,0.9991568447886948,0.0058159399948081395,0.16581768337072367,upward,curved,upward_curved
48c1f673,170.26000000000022,0.05836762688614503,0.020536610421867038,0.998099392191463,0.004956982555479603,0.11321204517947203,upward,smooth,upward_smooth
4936af16,-134.71999999999935,0.034927318295739494,0.02079443108788608,0.9992307409721936,0.004968543831203124,0.10066865225189225,downward,smooth,downward_smooth
493b5b31,-123.41000000000167,0.03132334047109222,0.029168220117334703,0.9992413778340684,0.005148576597964414,0.12746115384218581,flat,smooth,flat_smooth
49dbc14c,-118.77999999999884,0.030741410488246402,0.012361767023716217,0.9994705221552127,0.005783338710715901,0.15586820187927852,flat,curved,flat_curved
4a035ec2,-82.11999999999898,0.03173560108233489,0.012715968112905915,0.9994314607785678,0.0053082187178098315,0.08569750599428794,flat,smooth,flat_smooth
4a335117,-214.6800000000003,0.04438571998404453,0.03175193583738668,0.9985939491980701,0.005335449445113706,0.17086148606984086,downward,smooth,downward_smooth
4a8ecc0b,156.25,0.029555785123966918,0.021659535171856436,0.9994183132109529,0.0054737180065634,0.20675284010396866,upward,smooth,upward_smooth
4b462989,173.41000000000167,0.05584219001610346,0.02209788408133171,0.9982083443566846,0.005045860866086177,0.2072731481724066,upward,smooth,upward_smooth
4b831d20,294.59000000000015,0.04028587060593635,0.013028080792294392,0.999119606536574,0.0052782531072119426,0.15234530101166177,upward,smooth,upward_smooth
4c2208f5,44.30000000000109,0.010031580902842618,0.011948845313994986,0.9999103679812138,0.005655849081543733,0.19131434201592112,flat,curved,flat_curved
4c3168cf,124.80999999999949,0.029390722363259215,0.014116911732077925,0.9995020194566735,0.005172604176149101,0.30227249886134544,flat,smooth,flat_smooth
4c3df468,-284.77999999999884,0.052813949174550054,0.017417225555820103,0.9984678027945245,0.005428504406719651,0.17777187465098965,downward,smooth,downward_smooth
4caa7289,157.42000000000007,0.02916774791473564,0.014241158668127142,0.9994899206313355,0.005457002825871863,0.16296028123269402,upward,smooth,upward_smooth
4cd1ac61,220.73000000000138,0.049734848484848694,0.01994682162340313,0.9986058153751687,0.005786814436437613,0.23290102985995476,upward,curved,upward_curved
4cecf7b3,205.03000000000065,0.03509305417082095,0.03029389379180375,0.9989752481245122,0.005703428566676663,0.18974068079230122,upward,curved,upward_curved
4ddde4c1,156.75,0.03505256094833356,0.012892573081318746,0.9993190240820905,0.005385106333838399,0.18442248940064587,upward,smooth,upward_smooth
4e050c92,-106.07999999999993,0.028631209503239545,0.012396006204075409,0.9995319115213134,0.004961851403454494,0.14105072785433959,flat,smooth,flat_smooth
4ed93db6,127.35000000000036,0.027491408934707903,0.01827671506703388,0.9994759991035699,0.005215526654397443,0.1206115631811826,flat,smooth,flat_smooth
4f3eb9e9,99.27999999999884,0.021264906303236533,0.015196493904082689,0.9996780062451549,0.004982031643577548,0.17108584299131024,flat,smooth,flat_smooth
4f4ac5ce,144.09000000000015,0.03096105405929136,0.022152539449398562,0.9993806083490752,0.005310658917088453,0.2636653479547002,upward,smooth,upward_smooth
4f4afcc6,-189.35000000000036,0.03585223245924947,0.023742496253440083,0.9991711645523745,0.005336784091197995,0.14195349468454543,downward,smooth,downward_smooth
4f69febf,130.59000000000015,0.02459607986810779,0.014853773556033173,0.9996195929638227,0.005219327199926306,0.20565301068377995,flat,smooth,flat_smooth
4fbe9c06,-216.78999999999905,0.03448615972001254,0.017028219993666938,0.9992756309526427,0.004973402536113423,0.14143049838762556,downward,smooth,downward_smooth
504c8b08,164.14000000000124,0.025846685516807893,0.014958845190847933,0.9995733498908557,0.005471916963428925,0.20727314808926112,upward,smooth,upward_smooth
511e1db0,-198.15999999999985,0.051858638743455594,0.015380034526005391,0.9985499880836047,0.005245157243915951,0.19161323128187902,downward,smooth,downward_smooth
512943b2,-158.22000000000116,0.03201272871917246,0.02028548440398737,0.9993149357060885,0.005041360282158746,0.21036863045203447,downward,smooth,downward_smooth
5138a660,-141.1999999999989,0.03967678471051103,0.017763738180877515,0.9990706675839763,0.005414497274139929,0.20195711020772622,downward,smooth,downward_smooth
516088b7,246.73999999999978,0.038509933774834526,0.022498266516021707,0.9990734763531552,0.005074230611398856,0.24950682413780711,upward,smooth,upward_smooth
521a7819,198.14999999999964,0.03810925177918815,0.017841353534396025,0.9991305702177727,0.005298694428549488,0.2998497206625581,upward,smooth,upward_smooth
5254b6db,100.97000000000116,0.0308860372746716,0.0155383949444835,0.9994208586901431,0.00535822223819152,0.1349619985235,flat,smooth,flat_smooth
529e88ca,259.02000000000044,0.07581381733021064,0.031074331013832526,0.9966518763070138,0.005655147680108038,0.23528928181875886,upward,curved,upward_curved
52f1e77a,-124.73999999999978,0.029779328979959878,0.020596271674543754,0.9994110030349462,0.005098633159598396,0.140561031197586,flat,smooth,flat_smooth
5305524b,210.38000000000102,0.04363487849703943,0.02575397705280048,0.998761496905289,0.0052561586243573145,0.16324612382900217,upward,smooth,upward_smooth
53134831,-93.32999999999993,0.02088390243902381,0.017754380619210433,0.9996936272473234,0.005031164042012298,0.24006067021249833,flat,smooth,flat_smooth
5397ceb1,-198.3000000000011,0.039569851541682806,0.021361705924122263,0.9990758580334425,0.0054280299497067456,0.19324555684030242,downward,smooth,downward_smooth
53f23031,-261.3299999999999,0.031972160486606824,0.019566180031178475,0.9993584501020458,0.005680719712573508,0.36416123379157384,downward,curved,downward_curved
543198e8,339.4300000000003,0.05224546293448153,0.02973105552137399,0.9982095826503505,0.00527535241520023,0.1492381477330067,upward,smooth,upward_smooth
54753541,-144.67000000000007,0.03614161490683123,0.023997331487517527,0.9990833469031154,0.005454299776963605,0.2413734952861566,downward,smooth,downward_smooth
54a7e3c2,218.85000000000036,0.03569223269418229,0.0163343228940198,0.999250281980142,0.005475501952660388,0.18525520297921094,upward,smooth,upward_smooth
5542c301,170.73999999999978,0.04756267409470701,0.02060898500170563,0.9986731667648212,0.004978998720792996,0.2335215865409297,upward,smooth,upward_smooth
5567d551,253.3099999999995,0.037777293844366885,0.021032532509048473,0.9991186187725279,0.005656292974373536,0.18878183426993722,upward,curved,upward_curved
55efee7f,201.23999999999978,0.0433624999999995,0.029529798685676994,0.9987001693405692,0.005439210365949866,0.1298418738614373,upward,smooth,upward_smooth
5663b2b7,157.84000000000015,0.038792999396498995,0.034936815889022976,0.998902392942657,0.005645491801177826,0.120547986205358,upward,curved,upward_curved
5693dde2,-180.65999999999985,0.05179523946085477,0.019155992554624694,0.9984901339388953,0.0053789616318571385,0.169391076371594,downward,smooth,downward_smooth
56b00794,-125.30999999999949,0.02276220316622672,0.02043354675398306,0.9995946415972629,0.005778123201175557,0.14178383025806562,flat,curved,flat_curved
57796579,237.0599999999995,0.04024282560706398,0.022550002602606336,0.9989515308722368,0.005465743896196652,0.18386185032210767,upward,smooth,upward_smooth
577eec7c,-184.02000000000044,0.04054208902600255,0.020308693409101432,0.998988171111299,0.005121547898280118,0.17107389678178098,downward,smooth,downward_smooth
57f05c51,-128.78000000000065,0.03252830188679204,0.03250676426635251,0.9991231869667844,0.005639549087520718,0.31167532868627734,flat,curved,flat_curved
58850d2c,70.79999999999927,0.016199439327192193,0.013703972520419296,0.9998217916134523,0.005264160251270851,0.1203804237242041,flat,smooth,flat_smooth
58fa8486,143.07999999999993,0.031975860527492066,0.01283237928791071,0.9994231492683238,0.005366716719805059,0.15558902209193182,upward,smooth,upward_smooth
591cc951,221.8799999999992,0.0493641493055562,0.023263294421141882,0.9985866919576694,0.005227022905969188,0.18525520319068178,upward,smooth,upward_smooth
593876b6,-161.14999999999964,0.034152034703574,0.017234063970187206,0.9993130983678383,0.0051810525606818085,0.12185874469398428,downward,smooth,downward_smooth
59f8b2e8,-161.10000000000036,0.04299519487453318,0.018421373829060304,0.9989213216472813,0.005535629377640184,0.17042778648418025,downward,curved,downward_curved
5a1a8fd8,-123.63999999999942,0.024158585282372937,0.017873191627050613,0.9995802863794324,0.005463090226717769,0.23830449105411278,flat,smooth,flat_smooth
5a5269a9,-315.8299999999999,0.048493550368550506,0.02361755625199534,0.9985586757655688,0.00553588521584281,0.21659165217929122,downward,curved,downward_curved
5a5d1982,-141.84000000000015,0.036426920113023245,0.014641871373607219,0.9992463307994802,0.005260102082532102,0.16331605898001222,downward,smooth,downward_smooth
5a63b5d1,94.94000000000051,0.018492599742600445,0.017889535402208383,0.9997399213441901,0.005435380986950543,0.13582025016583743,flat,smooth,flat_smooth
5aa03df7,-175.46000000000095,0.03606160164271063,0.023065112027435112,0.9990999028330952,0.005469034311582393,0.17081743864242183,downward,smooth,downward_smooth
5aa403d0,145.53000000000065,0.04683028553096021,0.020252114528231897,0.9987192233342483,0.005429147678803359,0.20547286562241363,upward,smooth,upward_smooth
5aef5c6c,-47.8799999999992,0.02241025641025585,0.026923680548788465,0.999536401339806,0.0056645761992545444,0.13633240847848238,flat,curved,flat_curved
5b7b6324,209.07999999999993,0.03190461679110182,0.015392026920015144,0.9993917139360137,0.005731988175481213,0.20690067711874494,upward,curved,upward_curved
5bd25f59,270.2600000000002,0.06420052268947478,0.018336204178239075,0.9977848764590398,0.005407902063914093,0.14993231721269717,upward,smooth,upward_smooth
5beded95,-90.8700000000008,0.029846204188481985,0.015861635651802958,0.9994458016129654,0.00533105388550913,0.1629602815605916,flat,smooth,flat_smooth
5cb483ac,-113.06999999999971,0.029714359906517863,0.021590863525543305,0.9993530523077134,0.005460528145100049,0.17094817075470714,flat,smooth,flat_smooth
5cdd8dbc,99.55999999999949,0.025834372661511527,0.018549936518518686,0.9995342864875733,0.0048940744883981795,0.26276344537388985,flat,smooth,flat_smooth
5d11dfb5,239.8000000000011,0.04067865626060404,0.016716793961941055,0.9990491029148261,0.005560358237690731,0.1919594243189473,upward,curved,upward_curved
5d7198fd,182.95999999999913,0.054330264330263875,0.013116470623734533,0.9984523446320706,0.0052786423031960265,0.2552835673781799,upward,smooth,upward_smooth
5def1ce5,-215.71000000000095,0.036055572803476967,0.027149025799056963,0.999086362922805,0.005376848774878244,0.2048957121083982,downward,smooth,downward_smooth
5eae34a8,-142.95000000000073,0.029459514582908526,0.014641819935617213,0.9994830209749649,0.005071652139683016,0.1417846258124782,downward,smooth,downward_smooth
5f4d2a52,160.28999999999905,0.03143950995405815,0.029455979100263367,0.9991120951607001,0.0055835470876204355,0.13945748195584362,upward,curved,upward_curved
5f6756c5,249.25,0.04202866779089369,0.017581873649429005,0.9989797753378523,0.005370829616465265,0.20054614809637838,upward,smooth,upward_smooth
5f75f796,180.39999999999964,0.03243661212012214,0.014315804539891841,0.9993860929344234,0.005150659011837192,0.15031737154936886,upward,smooth,upward_smooth
5fb1c15f,136.71000000000095,0.04813221406086001,0.021879231676106805,0.998634756348128,0.005285929824845873,0.2757626321729436,upward,smooth,upward_smooth
5fffa282,-116.1299999999992,0.028802380952380798,0.02013414184415852,0.9994291557801218,0.005705432588361076,0.14775391104058722,flat,curved,flat_curved
60e37807,115.27000000000044,0.04271682727946627,0.023180933795661274,0.9988353740133993,0.005521907976132901,0.09478553850154037,flat,curved,flat_curved
61f27424,199.85000000000036,0.032130567615372495,0.009642841867201076,0.9994529005358972,0.005001781223895151,0.15122246613977075,upward,smooth,upward_smooth
62569ae3,-86.90000000000146,0.024549763033174705,0.012551159305666798,0.9996441645172256,0.005116337001044762,0.1409509807571212,flat,smooth,flat_smooth
62a6f539,113.69000000000051,0.031083423618635437,0.014106871359985557,0.9994424852262768,0.005469922356947015,0.22115276352403335,flat,smooth,flat_smooth
633774dc,208.45000000000073,0.03376604621309376,0.016821064410790443,0.9993154057312261,0.00546865866514133,0.15688973763751823,upward,smooth,upward_smooth
63559d57,-208.71999999999935,0.05129056047197631,0.018976545565342826,0.9985201421632439,0.005395440638054176,0.10844750227310829,downward,smooth,downward_smooth
647f2a41,-146.36999999999898,0.03799484536082476,0.02309532099000921,0.9990383732595416,0.005053120234173406,0.16331605929815718,downward,smooth,downward_smooth
65156b96,-190.23999999999978,0.059065217391304506,0.013755702423948305,0.9981767907963429,0.005244839743668954,0.12077783917115281,downward,smooth,downward_smooth
653612bc,-104.81000000000131,0.022880104257168108,0.012684497845221425,0.9996769999153968,0.005186029590834796,0.11085916011888464,flat,smooth,flat_smooth
656a067b,125.34000000000015,0.04274098360655638,0.02756061829369741,0.9987904531766609,0.005804360887109994,0.27365592227043933,flat,curved,flat_curved
65a5466a,-193.95999999999913,0.0418923536950024,0.02196548479632577,0.998916558494701,0.005649513191554547,0.22488354288808332,downward,curved,downward_curved
660d9546,-112.27000000000044,0.02472627351511184,0.019556359324370425,0.9995449226345168,0.00494399878722107,0.17125824237096388,flat,smooth,flat_smooth
6767c111,421.7599999999984,0.06263933942789707,0.02833223135898224,0.9976770178778157,0.005178630636698311,0.20763695512522418,upward,smooth,upward_smooth
67847288,240.3199999999997,0.03370086160473906,0.01929213123171845,0.9993068105851741,0.005546507049955081,0.24276525547994843,upward,curved,upward_curved
67a8da4a,156.86999999999898,0.031953156822810844,0.017952898050775875,0.9993435886513031,0.005499706729352347,0.18837028800147415,upward,curved,upward_curved
684a6fc1,-231.36000000000058,0.026823876948151158,0.02379386007827799,0.9994551547226709,0.0052587576027967224,0.22145445397998487,downward,smooth,downward_smooth
698930d1,151.01000000000022,0.03389029535865005,0.018031914001428603,0.999348930637294,0.005771916742495268,0.194339023671821,upward,curved,upward_curved
699ea575,88.7400000000016,0.02376790483127008,0.02006569338297411,0.999582826053894,0.005520464910678977,0.19751348920015,flat,curved,flat_curved
69c1bdad,89.55000000000109,0.033630667158128125,0.027821611425171623,0.999084340008844,0.005409072489605188,0.15688973763751823,flat,smooth,flat_smooth
69e41fa6,-127.93000000000029,0.023378963784439766,0.0200296014704768,0.9995696682698252,0.005544790967153921,0.18150205241299688,flat,curved,flat_curved
6a0ff78e,-193.42000000000007,0.03174040841584188,0.018643896165371942,0.999394640830263,0.005224338269180926,0.1348049753452225,downward,smooth,downward_smooth
6a8fa194,116.92000000000007,0.03955570291777285,0.03287486422999141,0.9987205910803849,0.005714291816793028,0.13816842810804708,flat,curved,flat_curved
6ae68655,182.98999999999978,0.043718772305496076,0.01902147248589928,0.9988885206221558,0.00510789283295604,0.18409847177843242,upward,smooth,upward_smooth
6d1d74e1,-261.7399999999998,0.04489277749185114,0.01960957917599188,0.9988142429201889,0.005377815061923524,0.12077783908917838,downward,smooth,downward_smooth
6d590e26,246.47000000000116,0.040541427399507855,0.02158166095257699,0.9989643947673561,0.005542332327689274,0.2525542760174704,upward,curved,upward_curved
6d6d93af,-138.03999999999905,0.038408458542014204,0.02401942489072773,0.998989808408274,0.005606213829817031,0.12713471301456722,downward,curved,downward_curved
6dbe4b60,-161.17000000000007,0.034854744996772755,0.028999183078827442,0.998995827409818,0.005362551400511289,0.18086470412326916,downward,smooth,downward_smooth
6e6d122c,-165.73999999999978,0.03024862369028558,0.022006366005927425,0.9993403731495085,0.005187172082812261,0.20522441455720775,downward,smooth,downward_smooth
6e9ccd38,200.9499999999989,0.024447530491486402,0.010981141892175257,0.9996614141798027,0.0053000615623167765,0.1902234719835616,upward,smooth,upward_smooth
6ea22614,-224.88999999999942,0.0377152428810717,0.016197810492601036,0.9991760162517583,0.00561280225587155,0.1836726540278686,downward,curved,downward_curved
6ede926a,144.54999999999927,0.029663763419080193,0.017835846336104563,0.9994287246001397,0.005355633640724017,0.2201819678108552,upward,smooth,upward_smooth
708caea9,416.3899999999994,0.0636047044447836,0.02602446461612865,0.9976520902451247,0.005347870602212969,0.21370523101644512,upward,smooth,upward_smooth
70925e23,92.54000000000087,0.02017322569794771,0.029388431293755502,0.9994625882916995,0.005532321137989483,0.4095921044921689,flat,curved,flat_curved
70e1788b,211.95000000000073,0.027511848341231843,0.024754118304680387,0.9994501691084562,0.005417854048904779,0.16317044113680046,upward,smooth,upward_smooth
71642c7d,-171.60000000000036,0.03691198622767391,0.019553808069548893,0.9991439395284949,0.005411773181434919,0.13661817692154066,downward,smooth,downward_smooth
71ccf778,90.55999999999949,0.03406006674082268,0.023074051722456263,0.9991851273205166,0.005288847455433003,0.1577955084989724,flat,smooth,flat_smooth
7224331b,243.88000000000102,0.04080336522599808,0.018999245494647696,0.9990272875816245,0.0054947521032601985,0.2375020772112757,upward,curved,upward_curved
722cf0d8,150.23999999999978,0.02936600544535165,0.016389335888275944,0.9994548997397731,0.005254249121644971,0.2696602085307984,upward,smooth,upward_smooth
7256229b,-224.36999999999898,0.04197266346508979,0.02319119556928565,0.9988891198959491,0.0055396551104446995,0.3094522155329874,downward,curved,downward_curved
726f3dc2,207.90000000000146,0.03132401071109754,0.01840451890959186,0.999370020934755,0.0054624607004726275,0.24240947047441663,upward,smooth,upward_smooth
7271dd80,-136.17000000000007,0.03179073519244077,0.012574919356039185,0.9994448163437387,0.005361884388024996,0.23352158691944092,downward,smooth,downward_smooth
727a3a10,8.429999999998472,0.012140582347588484,0.017380079421316776,0.9998623155461076,0.005255509123073866,0.24169687818056707,flat,smooth,flat_smooth
729665c0,-166.78999999999905,0.04026044110746175,0.029005653949968926,0.9988274561910426,0.005257423047125098,0.15640931058396146,downward,smooth,downward_smooth
729e9750,-222.22999999999956,0.037544778641433005,0.016499232593807322,0.9991771354382257,0.00529774948453357,0.22717566625051233,downward,smooth,downward_smooth
729f4217,-192.77000000000044,0.03223119147562177,0.015002254191790881,0.9994196116694315,0.005504295607180538,0.1481497776262819,downward,curved,downward_curved
72dd8501,137.34000000000015,0.026450308166409846,0.009701627064656096,0.9996202818735135,0.005776759385884888,0.23180903699816735,upward,curved,upward_curved
73348914,-171.1899999999987,0.0405568720379146,0.02349443490983259,0.9989188781160165,0.005558821714223523,0.17064312823053518,downward,curved,downward_curved
739a914f,-209.42999999999847,0.03883902616279011,0.018821692920080756,0.9991143904924944,0.005226050947382713,0.14105072785433959,downward,smooth,downward_smooth
73b1447d,-212.5600000000013,0.039954136532015905,0.030581277642717536,0.9988442791600741,0.005231053620388301,0.17714158775802147,downward,smooth,downward_smooth
74b6186b,134.21999999999935,0.03974148061104602,0.015265899799967814,0.9991224108167392,0.005292378379885785,0.1489891346114729,flat,smooth,flat_smooth
75c20ec7,189.23999999999978,0.0392201492537319,0.03176023224752811,0.9988868055985354,0.005317411565045593,0.16473492804012757,upward,smooth,upward_smooth
75cd5f11,-138.20999999999913,0.028355915065723557,0.013453166681179447,0.9995346802629101,0.005236989865988709,0.14143049838762556,downward,smooth,downward_smooth
75d20a82,139.5500000000011,0.03445519147256167,0.03152807663267058,0.9991396462931769,0.005542562183478468,0.11399896144106814,upward,curved,upward_curved
76201745,-184.5699999999997,0.041897908702496406,0.028948383945137997,0.9987355357648957,0.005480053396142985,0.183139747369228,downward,smooth,downward_smooth
764072a5,92.14999999999964,0.03467096336499415,0.02120625574669245,0.9993034896808327,0.005692167526231093,0.16402874639698517,flat,curved,flat_curved
77b0d905,116.41999999999825,0.030555954948478365,0.01857939872575299,0.9994543948825468,0.005978413259690607,0.2542105944023194,flat,curved,flat_curved
77e4821c,-129.92000000000007,0.027257047477744687,0.024508115044220822,0.9994247982322852,0.00547556529214776,0.23562720860980957,flat,smooth,flat_smooth
7850c72e,-194.7400000000016,0.03634825327510991,0.021760910866054736,0.9991510531127319,0.005266581114995337,0.12091212859344214,downward,smooth,downward_smooth
78a4a386,169.92000000000007,0.034302461899179626,0.02075066288364667,0.9992508974005647,0.005093996324197499,0.10659653297820659,upward,smooth,upward_smooth
79507629,191.97999999999956,0.03621014902848498,0.015172788953079375,0.9992437523407706,0.005624074233819012,0.19460666040408903,upward,curved,upward_curved
796dbd4c,-256.64999999999964,0.041093324795902185,0.018102078163726516,0.9990089784146083,0.005473394856114082,0.15625826672680088,downward,smooth,downward_smooth
7987f2f2,-189.27000000000044,0.05108531317494583,0.02453914887468111,0.9984090748903452,0.005294888554003182,0.2292809441076259,downward,smooth,downward_smooth
7993a768,95.56999999999971,0.01848158950054641,0.014429207759366689,0.9997621496880719,0.005225807802813711,0.11099419413774303,flat,smooth,flat_smooth
7a5660b0,135.32999999999993,0.0270782469481688,0.012145657301413244,0.999574677910087,0.0055354529893480294,0.1265289046219511,upward,curved,upward_curved
7acda2df,-73.97999999999956,0.02568284789644032,0.016290143490451676,0.9995962552997698,0.004931188874324816,0.1204220614283128,flat,smooth,flat_smooth
7b2c7b3c,103.15999999999985,0.039926442121564466,0.02602216232849126,0.9988797558586443,0.0058367233708875865,0.18392519718442624,flat,curved,flat_curved
7b38844c,-123.82999999999993,0.037612059765207935,0.026500483282954478,0.9991194524781197,0.0050131687178955955,0.2222223255366973,flat,smooth,flat_smooth
7bb17b96,-167.1900000000005,0.04268553940321367,0.02102502901379503,0.9988857444506114,0.005774392797374046,0.2665685383039218,downward,curved,downward_curved
7c607683,178.3199999999997,0.03371503660596966,0.019218226611828825,0.9992703082456488,0.0054409824640954604,0.1489891349393706,upward,smooth,upward_smooth
7cbbd047,-261.78000000000065,0.0511113281250001,0.01827725139479562,0.9985418097004573,0.0054696258558580525,0.19894753000280774,downward,smooth,downward_smooth
7cd4bb31,-231.09000000000015,0.03589158123640878,0.014546218418764106,0.9992660738489488,0.005322940914374801,0.16331605898001222,downward,smooth,downward_smooth
7d50373e,-85.80000000000109,0.019439562585433102,0.016533299711140592,0.9997396814763533,0.0052190385607583534,0.13506539364587566,flat,smooth,flat_smooth
7d57c75d,-145.09000000000015,0.04012488646684895,0.03245040211401772,0.9989468117098954,0.00517936948465249,0.17129276353951894,downward,smooth,downward_smooth
7e208414,-113.93000000000029,0.02695857988165672,0.012373073948290915,0.9995785426970857,0.004949554554342025,0.09065988751881981,flat,smooth,flat_smooth
7e721392,118.95000000000073,0.020513526648307308,0.014484758979750838,0.9997262277199287,0.0053476298816305225,0.17064312774848922,flat,smooth,flat_smooth
7ff89f8f,185.82999999999993,0.025684296619410886,0.011921538011599113,0.999625145740419,0.00532586304083541,0.14914330489288163,upward,smooth,upward_smooth
8050c789,97.17000000000007,0.03185305591677548,0.017124044450652253,0.9993697017577419,0.005351929475438714,0.1274611536908612,flat,smooth,flat_smooth
807f0298,250.29999999999927,0.06680192205018681,0.020326269735672232,0.9975724908923336,0.0053195592409224475,0.1863811031311191,upward,smooth,upward_smooth
811f52b3,186.71000000000095,0.038608066184074474,0.021817766852924414,0.9990330756056561,0.005374885624641582,0.09871482466848214,upward,smooth,upward_smooth
81bf5923,41.17000000000007,0.017109202994275055,0.020198940267909977,0.9997708269918432,0.0055214357047197885,0.5115895210301808,flat,curved,flat_curved
81fc01c6,218.5,0.04169431279620914,0.03037948128269249,0.9988685687087129,0.005237063005476035,0.3256708733488023,upward,smooth,upward_smooth
8255c867,42.70000000000073,0.032366220735785226,0.03488551222443042,0.999338022925952,0.0054427816770722046,0.23384423040450253,flat,smooth,flat_smooth
82aab6d2,238.46999999999935,0.03882554161915627,0.02299948338117365,0.9989957735368942,0.005289119597788605,0.13188308308878316,upward,smooth,upward_smooth
82fcf37c,90.56999999999971,0.018333610510561323,0.017777300238364182,0.9997441876600723,0.005411914483315899,0.13496199869545178,flat,smooth,flat_smooth
833af382,77.46000000000095,0.029771160738902555,0.03525642445964844,0.9991649944493738,0.00545956296559387,0.21339970587870027,flat,smooth,flat_smooth
8382f4b6,173.03000000000065,0.034871123640757166,0.025067024930757097,0.9990947340461296,0.005170083809625639,0.20115568527133143,upward,smooth,upward_smooth
84633df4,227.63000000000102,0.045785556226111516,0.01064985035578694,0.9989110953725483,0.005497061911645337,0.10790583083774208,upward,curved,upward_curved
8478df29,232.90999999999985,0.0479468698517298,0.016059700530871156,0.9987374147606154,0.006033168168546738,0.30184168117272203,upward,curved,upward_curved
84815d5a,88.93000000000029,0.025666483817882592,0.019162283440942778,0.9995368572501752,0.005491811370689622,0.11743188470407229,flat,curved,flat_curved
84c3b497,168.70999999999913,0.03228582187911732,0.028689359904966825,0.9990980124261832,0.005388884122632327,0.11626525598643433,upward,smooth,upward_smooth
85380836,184.5599999999995,0.027884237569895755,0.011702442275137856,0.9995600960130615,0.005201657455519513,0.14285309113732758,upward,smooth,upward_smooth
